0.01666666753590107,44,49,1
0.016666667535901,44,45,1
0.016666667535901,40,53,1
0.016666667535901,39,54,0
0.016666667535901,40,51,1
0.016666667535901,40,57,0
0.016666667535901,42,60,0
0.016666667535901,43,46,0
0.016666667535901,45,49,0
0.016666667535901,43,43,1
0.016666667535901,41,59,0
0.016666667535901,44,50,1
0.016666667535901,41,57,1
0.016666667535901,43,60,1
0.016666667535901,40,54,1
0.016666667535901,50,106,0
0.016666667535901,52,119,1
0.016666667535901,43,47,0
0.016666667535901,67,116,1
0.016666667535901,49,92,1
0.016666667535901,43,41,0
0.016666667535901,45,53,1
0.016666667535901,42,59,1
0.016666667535901,39,51,0
0.016666667535901,43,39,1
0.016666667535901,42,38,1
0.016666667535901,44,43,0
0.016666667535901,43,44,1
0.016666667535901,45,46,1
0.016666667535901,39,53,0
0.016666667535901,45,55,0
0.016666667535901,43,40,0
0.016666667535901,62,124,0
0.0333333350718021,43,44,1
0.0333333350718021,43,43,1
0.0500000044703483,42,61,0
0.0500000044703483,45,47,1
0.0500000044703483,44,46,1
0.0500000044703483,47,46,0
0.0500000044703483,44,39,0
0.0500000044703483,39,56,0
0.0500000044703483,49,124,0
0.0500000044703483,43,35,1
0.0500000044703483,47,44,0
0.0500000044703483,46,45,1
0.0500000044703483,43,41,0
0.0500000044703483,47,45,0
0.0500000044703483,43,48,0
0.0500000044703483,44,41,1
0.0500000044703483,60,112,0
0.0500000044703483,44,52,0
0.0500000044703483,43,50,0
0.0500000044703483,41,40,1
0.0500000044703483,40,58,0
0.0500000044703483,39,55,0
0.0500000044703483,43,61,0
0.0500000044703483,44,35,1
0.0500000044703483,45,54,1
0.0500000044703483,40,50,1
0.0500000044703483,42,43,1
0.0500000044703483,43,42,0
0.0500000044703483,57,29,1
0.0500000044703483,45,56,0
0.0500000044703483,42,60,1
0.0500000044703483,41,41,1
0.0500000044703483,44,47,0
0.0500000044703483,43,51,0
0.0500000044703483,67,52,0
0.0500000044703483,45,51,0
0.0500000044703483,42,40,1
0.0500000044703483,40,55,1
0.0500000044703483,44,50,1
0.0500000044703483,42,59,1
0.0500000044703483,43,40,1
0.0500000044703483,41,60,0
0.0500000044703483,44,36,1
0.0500000044703483,56,26,1
0.0500000044703483,42,39,1
0.0500000044703483,41,57,1
0.0500000044703483,43,47,0
0.0500000044703483,41,58,1
0.0500000044703483,43,45,1
0.0500000044703483,43,44,1
0.0500000044703483,67,51,0
0.0500000044703483,42,38,1
0.0500000044703483,43,46,0
0.0500000044703483,46,40,0
0.0500000044703483,46,54,1
0.0666666701436042,45,54,1
0.0666666701436042,43,44,1
0.0666666701436042,40,58,0
0.0666666701436042,43,45,1
0.0666666701436042,44,47,0
0.0666666701436042,39,56,0
0.0833333358168602,42,41,1
0.0833333358168602,42,42,1
