0.03333333507180214,66,107,1
0.0333333350718021,62,94,0
0.0333333350718021,47,59,0
0.0333333350718021,63,29,0
0.0333333350718021,62,93,0
0.0666666701436042,66,117,1
0.0666666701436042,70,115,0
0.0666666701436042,76,97,0
0.0666666701436042,61,127,0
0.0666666701436042,68,122,0
0.0833333358168602,65,29,0
0.0833333358168602,69,119,0
0.0833333358168602,75,76,1
0.0833333358168602,63,63,1
0.0833333358168602,78,81,1
0.0833333358168602,68,124,0
0.0833333358168602,69,72,0
0.0833333358168602,71,111,0
0.0833333358168602,63,127,0
0.1000000014901161,71,111,0
0.1333333402872085,66,116,1
0.1333333402872085,68,70,0
0.1333333402872085,75,76,0
0.1333333402872085,64,127,1
0.1333333402872085,47,57,0
0.1333333402872085,71,110,0
0.1333333402872085,57,111,1
0.1333333402872085,68,88,0
0.1333333402872085,68,124,0
0.1333333402872085,58,110,0
0.1333333402872085,62,109,1
0.1333333402872085,58,112,0
0.1333333402872085,56,74,1
0.1333333402872085,47,126,0
0.1333333402872085,56,72,1
0.1333333402872085,56,73,1
0.1333333402872085,61,123,0
0.1333333402872085,68,125,0
0.1666666716337204,48,109,1
0.1666666716337204,65,105,1
0.1666666716337204,71,89,1
0.1666666716337204,51,67,0
0.1666666716337204,62,108,1
0.1666666716337204,71,110,0
0.1666666716337204,69,119,0
0.1666666716337204,70,115,0
0.1666666716337204,70,114,0
0.2000000029802322,70,115,0
0.2000000029802322,51,61,0
0.2111111134290695,65,29,0
0.2111111134290695,44,63,0
0.2111111134290695,53,72,1
0.2111111134290695,43,63,0
0.2111111134290695,53,95,0
0.2111111134290695,64,57,0
0.2111111134290695,56,118,1
0.2111111134290695,68,125,0
0.2111111134290695,63,20,0
0.2111111134290695,45,84,0
0.2111111134290695,55,118,1
0.2111111134290695,45,62,0
0.2111111134290695,46,63,0
0.2111111134290695,65,62,0
0.2111111134290695,64,127,0
0.2111111134290695,64,29,0
0.2111111134290695,64,95,0
0.2222222238779068,46,63,0
0.233333334326744,46,63,0
0.25,73,30,1
0.25,49,70,1
0.25,49,71,1
0.25,59,63,0
0.25,46,63,0
0.25,62,110,0
0.25,70,95,1
0.25,48,117,1
0.25,64,89,0
0.25,70,115,0
0.25,45,84,0
0.25,64,90,0
0.25,58,52,0
0.25,68,94,0
0.25,48,116,1
0.25,44,63,0
0.25,43,63,0
0.25,46,84,0
0.25,64,62,0
0.25,64,97,0
0.25,66,103,0
0.25,68,19,1
0.25,48,83,0
0.25,45,63,0
0.25,70,116,0
0.25,68,93,0
0.25,47,84,0
0.25,43,80,1
0.25,71,109,0
0.2666666805744171,43,63,0
0.2833333611488342,45,62,0
0.2833333611488342,64,90,0
0.2833333611488342,45,63,0
0.2833333611488342,66,108,1
0.2833333611488342,59,65,1
0.2833333611488342,44,62,0
0.2833333611488342,43,64,0
0.2833333611488342,44,83,1
0.2833333611488342,46,63,0
0.2833333611488342,68,126,0
0.2833333611488342,49,73,1
0.2833333611488342,45,61,0
0.2833333611488342,44,63,0
0.2833333611488342,69,120,0
0.2833333611488342,43,62,0
0.2833333611488342,49,71,1
0.2833333611488342,56,74,0
0.2833333611488342,62,110,1
0.2833333611488342,49,82,1
0.2833333611488342,62,87,1
0.2833333611488342,42,58,0
0.2833333611488342,69,119,0
0.2833333611488342,72,25,1
0.3000000119209289,44,63,0
0.3000000119209289,46,63,0
0.3111111223697662,70,21,1
0.3111111223697662,59,71,1
0.3111111223697662,49,107,0
0.3111111223697662,64,90,1
0.3111111223697662,44,63,0
0.3111111223697662,40,73,1
0.3111111223697662,46,64,0
0.3111111223697662,58,36,0
0.3111111223697662,45,63,0
0.3111111223697662,55,127,0
0.3111111223697662,41,59,0
0.3111111223697662,49,81,1
0.3111111223697662,57,125,0
0.3111111223697662,47,85,0
0.3111111223697662,46,84,0
0.3111111223697662,47,84,0
0.3111111223697662,49,83,1
0.3111111223697662,49,73,1
0.3111111223697662,60,126,0
0.3111111223697662,73,29,1
0.3111111223697662,49,71,1
0.3111111223697662,49,72,1
0.3111111223697662,56,83,0
0.3111111223697662,41,66,1
0.3111111223697662,46,63,0
0.3111111223697662,44,82,0
0.3222222328186035,44,63,0
0.3333333432674408,44,63,0
0.3444444537162781,69,24,1
0.3444444537162781,64,127,1
0.3444444537162781,47,51,0
0.3444444537162781,69,20,1
0.3444444537162781,63,101,1
0.3444444537162781,47,85,0
0.3444444537162781,44,63,0
0.3444444537162781,49,70,1
0.3444444537162781,46,85,0
0.3444444537162781,42,77,1
0.3444444537162781,45,54,0
0.3444444537162781,49,82,1
0.3444444537162781,49,80,1
0.3444444537162781,43,79,1
0.3444444537162781,57,125,1
0.3444444537162781,46,55,0
0.3444444537162781,45,63,0
0.3444444537162781,66,126,0
0.3444444537162781,73,31,1
0.3444444537162781,42,75,1
0.3444444537162781,74,91,0
0.3444444537162781,48,67,1
0.3444444537162781,67,105,0
0.3444444537162781,55,88,0
0.3444444537162781,49,74,1
0.3444444537162781,50,73,0
0.3444444537162781,66,116,0
0.3444444537162781,50,78,0
0.3444444537162781,50,81,0
0.3444444537162781,65,109,1
0.3444444537162781,55,86,1
0.3444444537162781,68,125,0
0.3444444537162781,62,123,0
0.3555555641651153,44,63,0
0.3666666746139526,44,63,0
0.3777777850627899,43,80,1
0.3777777850627899,54,88,1
0.3777777850627899,76,90,1
0.3777777850627899,49,70,1
0.3777777850627899,43,64,0
0.3777777850627899,50,75,0
0.3777777850627899,42,66,1
0.3777777850627899,58,89,0
0.3777777850627899,46,61,0
0.3777777850627899,43,77,1
0.3777777850627899,63,62,1
0.3777777850627899,49,81,1
0.3777777850627899,50,79,0
0.3777777850627899,49,73,1
0.3777777850627899,43,78,1
0.3777777850627899,46,85,0
0.3777777850627899,66,99,0
0.3777777850627899,58,53,0
0.3777777850627899,44,64,0
0.3777777850627899,42,58,0
0.3777777850627899,42,69,0
0.3777777850627899,43,81,1
0.3777777850627899,77,90,1
0.3777777850627899,68,21,1
0.3777777850627899,70,30,1
0.3777777850627899,48,84,0
0.3777777850627899,54,127,0
0.3777777850627899,50,76,0
0.3777777850627899,48,67,1
0.3777777850627899,49,83,1
0.3777777850627899,41,74,1
0.3777777850627899,45,63,0
0.3777777850627899,41,67,1
0.3777777850627899,49,71,1
0.3777777850627899,60,71,1
0.3888888955116272,45,63,0
0.3888888955116272,50,76,0
0.3888888955116272,49,70,1
0.4000000059604645,49,70,1
0.4166666865348816,68,119,1
0.4166666865348816,46,83,1
0.4166666865348816,48,78,0
0.4166666865348816,49,74,1
0.4166666865348816,45,84,1
0.4166666865348816,46,60,0
0.4166666865348816,60,121,0
0.4166666865348816,40,60,0
0.4166666865348816,66,116,1
0.4166666865348816,44,70,0
0.4166666865348816,66,111,1
0.4166666865348816,42,67,1
0.4166666865348816,47,85,0
0.4166666865348816,44,63,0
0.4166666865348816,48,116,1
0.4166666865348816,45,63,0
0.4166666865348816,48,68,1
0.4166666865348816,60,91,1
0.4166666865348816,43,68,1
0.4166666865348816,45,60,1
0.4166666865348816,49,72,1
0.4166666865348816,41,59,0
0.4166666865348816,48,125,1
0.4166666865348816,54,80,0
